"id";"user_id";"active";"name";"symbol";"date";"net_qty";"avg_price";"ltp";"current_price"
36567;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36568;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36569;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36570;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36571;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36572;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36573;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36574;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36575;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36576;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36577;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36578;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36579;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36580;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36581;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36582;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36583;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36584;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36585;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36586;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36587;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36588;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36589;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36590;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36591;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36592;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36593;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36594;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36595;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36596;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36597;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36598;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36599;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36600;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36601;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36602;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36603;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36604;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36605;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36606;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36607;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36608;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36609;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36610;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36611;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36612;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36613;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36614;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36615;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36616;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36617;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36618;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36619;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36620;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36621;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36622;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36623;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36624;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36625;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36626;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36627;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36628;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36629;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36630;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36631;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36632;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36633;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36634;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36635;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36636;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36637;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36638;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36639;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36640;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36641;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36642;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36643;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36644;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36645;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36646;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36647;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36648;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36649;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36650;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36651;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36652;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36653;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36654;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36655;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36656;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36657;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36658;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36659;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36660;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36661;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36662;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36663;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36664;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36665;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36666;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36667;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36668;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36669;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36670;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36671;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36672;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36673;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36674;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36675;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36676;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36677;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36678;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36679;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36680;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36681;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36682;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36683;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36684;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36685;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36686;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36687;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36688;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36689;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36690;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36691;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36692;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36693;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36694;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36695;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36696;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36697;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36698;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36699;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36700;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36701;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36702;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36703;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36704;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36705;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36706;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36707;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36708;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36709;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36710;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36711;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36712;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36713;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36714;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36715;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36716;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36717;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36718;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36719;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36720;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36721;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36722;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36723;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36724;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36725;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36726;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36727;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36728;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36729;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36730;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36731;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36732;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36733;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36734;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36735;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36736;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36737;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36738;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36739;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36740;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36741;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36742;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36743;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36744;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36745;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36746;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36747;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36748;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36749;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36750;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36751;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36752;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36753;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36754;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36755;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36756;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36757;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36758;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36759;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36760;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36761;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36762;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36763;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36764;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36765;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36766;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36767;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36768;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36769;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36770;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36771;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36772;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36773;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36774;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36775;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36776;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36777;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36778;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36779;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36780;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36781;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36782;6;1;"ERROR";"ERROR";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36783;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36784;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36785;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36786;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36787;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36788;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36789;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36790;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36791;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36792;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36793;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36794;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36795;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36796;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36797;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36798;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36799;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36800;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36801;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36802;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36803;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36804;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36805;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36806;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36807;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36808;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36809;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36810;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36811;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36812;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36813;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36814;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36815;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36816;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36817;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36818;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36819;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36820;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36821;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36822;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36823;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
36824;6;0;"APPLE";"APPLE";"2020-08-08 00:00:00.0";1236;2568.0;2000.0;1900.0
36825;1;0;"HCL Technologies";"HCLTECH";"2020-08-08 00:00:00.0";36;568.0;800.0;890.0
36826;2;0;"TCS ";"TCS";"2020-08-08 00:00:00.0";360;1568.0;1850.89;1900.0
36827;3;0;"ITC LIMITED";"ITC";"2020-08-08 00:00:00.0";36;568.0;850.89;900.0
36828;4;0;"CIPLA";"CIPLA";"2020-08-08 00:00:00.0";100;568.0;450.89;430.0
36829;5;0;"APPLE-TEST";"TEST - APPLE";"2020-08-08 00:00:00.0";1;100.0;100.0;130.0
